,TS代码,股票代码,股票名称,行业
3902,603900.SH,603900,莱绅通灵,服饰
3903,603901.SH,603901,永创智能,专用机械
3904,603903.SH,603903,中持股份,环境保护
3905,603906.SH,603906,龙蟠科技,化工原料
3906,603908.SH,603908,牧高笛,纺织
3907,603909.SH,603909,合诚股份,建筑工程
3908,603912.SH,603912,佳力图,专用机械
3909,603915.SH,603915,国茂股份,机械基件
3910,603916.SH,603916,苏博特,化工原料
3911,603917.SH,603917,合力科技,汽车配件
3912,603918.SH,603918,金桥信息,软件服务
3913,603919.SH,603919,金徽酒,白酒
3914,603920.SH,603920,世运电路,元器件
3915,603922.SH,603922,金鸿顺,汽车配件
3916,603926.SH,603926,铁流股份,汽车配件
3917,603927.SH,603927,中科软,软件服务
3918,603928.SH,603928,兴业股份,化工原料
3919,603929.SH,603929,亚翔集成,装修装饰
3920,603931.SH,603931,格林达,化工原料
3921,603933.SH,603933,睿能科技,纺织机械
3922,603936.SH,603936,博敏电子,元器件
3923,603937.SH,603937,丽岛新材,铝
3924,603938.SH,603938,三孚股份,化工原料
3925,603939.SH,603939,益丰药房,医药商业
3926,603948.SH,603948,建业股份,化工原料
3927,603949.SH,603949,雪龙集团,汽车配件
3928,603950.SH,603950,长源东谷,汽车配件
3929,603955.SH,603955,大千生态,环境保护
3930,603956.SH,603956,威派格,专用机械
3931,603958.SH,603958,哈森股份,服饰
3932,603959.SH,603959,百利科技,建筑工程
3933,603960.SH,603960,克来机电,专用机械
3934,603963.SH,603963,大理药业,化学制药
3935,603966.SH,603966,法兰泰克,机械基件
3936,603967.SH,603967,中创物流,仓储物流
3937,603968.SH,603968,醋化股份,化工原料
3938,603969.SH,603969,银龙股份,其他建材
3939,603970.SH,603970,中农立华,其他商业
3940,603976.SH,603976,正川股份,医疗保健
3941,603977.SH,603977,国泰集团,化工原料
3942,603978.SH,603978,深圳新星,铝
3943,603979.SH,603979,金诚信,建筑工程
3944,603980.SH,603980,吉华集团,染料涂料
3945,603982.SH,603982,泉峰汽车,汽车配件
3946,603983.SH,603983,丸美股份,日用化工
3947,603985.SH,603985,恒润股份,机械基件
3948,603986.SH,603986,兆易创新,半导体
3949,603987.SH,603987,康德莱,医疗保健
3950,603988.SH,603988,中电电机,电气设备
3951,603989.SH,603989,艾华集团,元器件
3952,603990.SH,603990,麦迪科技,软件服务
3953,603991.SH,603991,至正股份,塑料
3954,603992.SH,603992,松霖科技,家居用品
3955,603993.SH,603993,洛阳钼业,小金属
3956,603995.SH,603995,甬金股份,特种钢
3957,603996.SH,603996,*ST中新,家用电器
3958,603997.SH,603997,继峰股份,汽车配件
3959,603998.SH,603998,方盛制药,中成药
3960,603999.SH,603999,读者传媒,出版业
3961,605001.SH,605001,威奥股份,运输设备
3962,605003.SH,605003,众望布艺,纺织
3963,605005.SH,605005,合兴股份,汽车配件
3964,605006.SH,605006,山东玻纤,玻璃
3965,605007.SH,605007,五洲特纸,造纸
3966,605008.SH,605008,长鸿高科,塑料
3967,605009.SH,605009,豪悦护理,造纸
3968,605016.SH,605016,百龙创园,食品
3969,605018.SH,605018,长华股份,汽车配件
3970,605050.SH,605050,福然德,仓储物流
3971,605055.SH,605055,迎丰股份,纺织
3972,605058.SH,605058,澳弘电子,元器件
3973,605060.SH,605060,联德股份,机械基件
3974,605066.SH,605066,天正电气,电气设备
3975,605068.SH,605068,明新旭腾,汽车配件
3976,605077.SH,605077,华康股份,食品
3977,605080.SH,605080,浙江自然,纺织
3978,605081.SH,605081,太和水,环境保护
3979,605086.SH,605086,龙高股份,矿物制品
3980,605088.SH,605088,冠盛股份,汽车配件
3981,605089.SH,605089,味知香,食品
3982,605090.SH,605090,九丰能源,供气供热
3983,605098.SH,605098,行动教育,文教休闲
3984,605099.SH,605099,共创草坪,文教休闲
3985,605100.SH,605100,华丰股份,机械基件
3986,605108.SH,605108,同庆楼,酒店餐饮
3987,605111.SH,605111,新洁能,半导体
3988,605116.SH,605116,奥锐特,化学制药
3989,605117.SH,605117,德业股份,家用电器
3990,605118.SH,605118,力鼎光电,元器件
3991,605122.SH,605122,四方新材,其他建材
3992,605123.SH,605123,派克新材,钢加工
3993,605128.SH,605128,上海沿浦,汽车配件
3994,605133.SH,605133,嵘泰股份,汽车配件
3995,605136.SH,605136,丽人丽妆,其他商业
3996,605151.SH,605151,西上海,汽车配件
3997,605155.SH,605155,西大门,化工原料
3998,605158.SH,605158,华达新材,钢加工
3999,605166.SH,605166,聚合顺,化工原料
4000,605168.SH,605168,三人行,互联网
4001,605169.SH,605169,洪通燃气,供气供热
4002,605177.SH,605177,东亚药业,化学制药
4003,605178.SH,605178,时空科技,装修装饰
4004,605179.SH,605179,一鸣食品,乳制品
4005,605180.SH,605180,华生科技,塑料
4006,605183.SH,605183,确成股份,化工原料
4007,605186.SH,605186,健麾信息,医疗保健
4008,605188.SH,605188,国光连锁,超市连锁
4009,605189.SH,605189,富春染织,纺织
4010,605196.SH,605196,华通线缆,电气设备
4011,605198.SH,605198,德利股份,软饮料
4012,605199.SH,605199,葫芦娃,中成药
4013,605208.SH,605208,永茂泰,汽车配件
4014,605218.SH,605218,伟时电子,元器件
4015,605222.SH,605222,起帆电缆,电气设备
4016,605228.SH,605228,神通科技,汽车配件
4017,605255.SH,605255,天普股份,汽车配件
4018,605258.SH,605258,协和电子,元器件
4019,605259.SH,605259,绿田机械,农用机械
4020,605266.SH,605266,健之佳,医药商业
4021,605268.SH,605268,王力安防,家居用品
4022,605277.SH,605277,新亚电子,电气设备
4023,605286.SH,605286,同力日升,运输设备
4024,605288.SH,605288,凯迪股份,电气设备
4025,605289.SH,605289,罗曼股份,建筑工程
4026,605296.SH,605296,神农集团,农业综合
4027,605298.SH,605298,必得科技,运输设备
4028,605299.SH,605299,舒华体育,文教休闲
4029,605300.SH,605300,佳禾食品,食品
4030,605303.SH,605303,园林股份,建筑工程
4031,605305.SH,605305,中际联合,专用机械
4032,605318.SH,605318,法狮龙,装修装饰
4033,605319.SH,605319,无锡振华,汽车配件
4034,605333.SH,605333,沪光股份,汽车配件
4035,605336.SH,605336,帅丰电器,家用电器
4036,605337.SH,605337,李子园,乳制品
4037,605338.SH,605338,巴比食品,食品
4038,605339.SH,605339,南侨食品,食品
4039,605358.SH,605358,立昂微,半导体
4040,605366.SH,605366,宏柏新材,化工原料
4041,605368.SH,605368,蓝天燃气,供气供热
4042,605369.SH,605369,拱东医疗,医疗保健
4043,605376.SH,605376,博迁新材,小金属
4044,605377.SH,605377,华旺科技,造纸
4045,605378.SH,605378,野马电池,电气设备
4046,605388.SH,605388,均瑶健康,软饮料
4047,605389.SH,605389,长龄液压,机械基件
4048,605398.SH,605398,新炬网络,软件服务
4049,605399.SH,605399,晨光新材,化工原料
4050,605488.SH,605488,福莱新材,塑料
4051,605499.SH,605499,东鹏饮料,软饮料
4052,605500.SH,605500,森林包装,造纸
4053,688001.SH,688001,华兴源创,专用机械
4054,688002.SH,688002,睿创微纳,通信设备
4055,688003.SH,688003,天准科技,专用机械
4056,688004.SH,688004,博汇科技,软件服务
4057,688005.SH,688005,容百科技,电气设备
4058,688006.SH,688006,杭可科技,电气设备
4059,688007.SH,688007,光峰科技,元器件
4060,688008.SH,688008,澜起科技,半导体
4061,688009.SH,688009,中国通号,运输设备
4062,688010.SH,688010,福光股份,电器仪表
4063,688011.SH,688011,新光光电,元器件
4064,688012.SH,688012,中微公司,专用机械
4065,688013.SH,688013,天臣医疗,医疗保健
4066,688015.SH,688015,交控科技,运输设备
4067,688016.SH,688016,心脉医疗,医疗保健
4068,688017.SH,688017,绿的谐波,机械基件
4069,688018.SH,688018,乐鑫科技,半导体
4070,688019.SH,688019,安集科技,半导体
4071,688020.SH,688020,方邦股份,元器件
4072,688021.SH,688021,奥福环保,环境保护
4073,688022.SH,688022,瀚川智能,专用机械
4074,688023.SH,688023,安恒信息,软件服务
4075,688025.SH,688025,杰普特,元器件
4076,688026.SH,688026,洁特生物,塑料
4077,688027.SH,688027,国盾量子,通信设备
4078,688028.SH,688028,沃尔德,专用机械
4079,688029.SH,688029,南微医学,医疗保健
4080,688030.SH,688030,山石网科,软件服务
4081,688033.SH,688033,天宜上佳,运输设备
4082,688036.SH,688036,传音控股,通信设备
4083,688037.SH,688037,芯源微,半导体
4084,688039.SH,688039,当虹科技,软件服务
4085,688050.SH,688050,爱博医疗,医疗保健
4086,688051.SH,688051,佳华科技,软件服务
4087,688055.SH,688055,龙腾光电,元器件
4088,688056.SH,688056,莱伯泰科,电器仪表
4089,688057.SH,688057,金达莱,环境保护
4090,688058.SH,688058,宝兰德,软件服务
4091,688059.SH,688059,华锐精密,机械基件
4092,688060.SH,688060,云涌科技,软件服务
4093,688063.SH,688063,派能科技,电气设备
4094,688065.SH,688065,凯赛生物,化纤
4095,688066.SH,688066,航天宏图,软件服务
4096,688067.SH,688067,爱威科技,医疗保健
4097,688068.SH,688068,热景生物,医疗保健
4098,688069.SH,688069,德林海,环境保护
4099,688070.SH,688070,纵横股份,航空
4100,688076.SH,688076,诺泰生物,生物制药
4101,688077.SH,688077,大地熊,元器件
4102,688078.SH,688078,龙软科技,软件服务
4103,688079.SH,688079,美迪凯,半导体
4104,688080.SH,688080,映翰通,通信设备
4105,688081.SH,688081,兴图新科,软件服务
4106,688083.SH,688083,中望软件,软件服务
4107,688085.SH,688085,三友医疗,医疗保健
4108,688086.SH,688086,紫晶存储,IT设备
4109,688088.SH,688088,虹软科技,软件服务
4110,688089.SH,688089,嘉必优,食品
4111,688090.SH,688090,瑞松科技,专用机械
4112,688092.SH,688092,爱科科技,专用机械
4113,688093.SH,688093,世华科技,化工原料
4114,688095.SH,688095,福昕软件,软件服务
4115,688096.SH,688096,京源环保,环境保护
4116,688097.SH,688097,博众精工,专用机械
4117,688098.SH,688098,申联生物,生物制药
4118,688099.SH,688099,晶晨股份,半导体
4119,688100.SH,688100,威胜信息,通信设备
4120,688101.SH,688101,三达膜,环境保护
4121,688106.SH,688106,金宏气体,化工原料
4122,688108.SH,688108,赛诺医疗,医疗保健
4123,688109.SH,688109,品茗股份,软件服务
4124,688111.SH,688111,金山办公,软件服务
4125,688113.SH,688113,联测科技,专用机械
4126,688116.SH,688116,天奈科技,化工原料
4127,688117.SH,688117,圣诺生物,生物制药
4128,688118.SH,688118,普元信息,软件服务
4129,688122.SH,688122,西部超导,小金属
4130,688123.SH,688123,聚辰股份,半导体
4131,688126.SH,688126,沪硅产业-U,半导体
4132,688127.SH,688127,蓝特光学,元器件
4133,688128.SH,688128,中国电研,专用机械
4134,688129.SH,688129,东来技术,染料涂料
4135,688131.SH,688131,皓元医药,化学制药
4136,688133.SH,688133,泰坦科技,化工原料
4137,688135.SH,688135,利扬芯片,半导体
4138,688136.SH,688136,科兴制药,生物制药
4139,688138.SH,688138,清溢光电,元器件
4140,688139.SH,688139,海尔生物,医疗保健
4141,688155.SH,688155,先惠技术,专用机械
4142,688156.SH,688156,路德环境,环境保护
4143,688157.SH,688157,松井股份,染料涂料
4144,688158.SH,688158,优刻得-W,互联网
4145,688159.SH,688159,有方科技,通信设备
4146,688160.SH,688160,步科股份,电器仪表
4147,688165.SH,688165,埃夫特-U,专用机械
4148,688166.SH,688166,博瑞医药,化学制药
4149,688168.SH,688168,安博通,软件服务
4150,688169.SH,688169,石头科技,家用电器
4151,688177.SH,688177,百奥泰-U,生物制药
4152,688178.SH,688178,万德斯,环境保护
4153,688179.SH,688179,阿拉丁,化学制药
4154,688180.SH,688180,君实生物-U,生物制药
4155,688181.SH,688181,八亿时空,半导体
4156,688183.SH,688183,生益电子,元器件
4157,688185.SH,688185,康希诺-U,生物制药
4158,688186.SH,688186,广大特材,特种钢
4159,688188.SH,688188,柏楚电子,软件服务
4160,688189.SH,688189,南新制药,化学制药
4161,688191.SH,688191,智洋创新,软件服务
4162,688195.SH,688195,腾景科技,元器件
4163,688196.SH,688196,卓越新能,环境保护
4164,688198.SH,688198,佰仁医疗,医疗保健
4165,688199.SH,688199,久日新材,化工原料
4166,688200.SH,688200,华峰测控,专用机械
4167,688201.SH,688201,信安世纪,通信设备
4168,688202.SH,688202,美迪西,医疗保健
4169,688208.SH,688208,道通科技,汽车配件
4170,688215.SH,688215,瑞晟智能,专用机械
4171,688217.SH,688217,睿昂基因,生物制药
4172,688218.SH,688218,江苏北人,专用机械
4173,688219.SH,688219,会通股份,塑料
4174,688221.SH,688221,前沿生物-U,生物制药
4175,688222.SH,688222,成都先导,化学制药
4176,688228.SH,688228,开普云,互联网
4177,688229.SH,688229,博睿数据,软件服务
4178,688233.SH,688233,神工股份,化工原料
4179,688256.SH,688256,寒武纪-U,元器件
4180,688258.SH,688258,卓易信息,软件服务
4181,688260.SH,688260,昀冢科技,元器件
4182,688266.SH,688266,泽璟制药-U,化学制药
4183,688268.SH,688268,华特气体,化工原料
4184,688269.SH,688269,凯立新材,化工原料
4185,688277.SH,688277,天智航-U,医疗保健
4186,688278.SH,688278,特宝生物,生物制药
4187,688286.SH,688286,敏芯股份,元器件
4188,688288.SH,688288,鸿泉物联,汽车配件
4189,688289.SH,688289,圣湘生物,医疗保健
4190,688298.SH,688298,东方生物,医疗保健
4191,688299.SH,688299,长阳科技,塑料
4192,688300.SH,688300,联瑞新材,矿物制品
4193,688301.SH,688301,奕瑞科技,专用机械
4194,688308.SH,688308,欧科亿,机械基件
4195,688309.SH,688309,恒誉环保,环境保护
4196,688310.SH,688310,迈得医疗,医疗保健
4197,688311.SH,688311,盟升电子,元器件
4198,688312.SH,688312,燕麦科技,专用机械
4199,688313.SH,688313,仕佳光子,通信设备
4200,688314.SH,688314,康拓医疗,医疗保健
4201,688315.SH,688315,诺禾致源,医疗保健
4202,688316.SH,688316,青云科技-U,软件服务
4203,688317.SH,688317,之江生物,生物制药
4204,688318.SH,688318,财富趋势,软件服务
4205,688319.SH,688319,欧林生物,生物制药
4206,688321.SH,688321,微芯生物,化学制药
4207,688323.SH,688323,瑞华泰,塑料
4208,688328.SH,688328,深科达,元器件
4209,688329.SH,688329,艾隆科技,医疗保健
4210,688330.SH,688330,宏力达,电气设备
4211,688333.SH,688333,铂力特,机械基件
4212,688335.SH,688335,复洁环保,环境保护
4213,688336.SH,688336,三生国健,生物制药
4214,688338.SH,688338,赛科希德,医疗保健
4215,688339.SH,688339,亿华通-U,汽车配件
4216,688345.SH,688345,博力威,电气设备
4217,688350.SH,688350,富淼科技,化工原料
4218,688355.SH,688355,明志科技,机械基件
4219,688356.SH,688356,键凯科技,化学制药
4220,688357.SH,688357,建龙微纳,化工原料
4221,688358.SH,688358,祥生医疗,医疗保健
4222,688359.SH,688359,三孚新科,化工原料
4223,688360.SH,688360,德马科技,机械基件
4224,688363.SH,688363,华熙生物,生物制药
4225,688365.SH,688365,光云科技,软件服务
4226,688366.SH,688366,昊海生科,生物制药
4227,688368.SH,688368,晶丰明源,半导体
4228,688369.SH,688369,致远互联,软件服务
4229,688377.SH,688377,迪威尔,专用机械
4230,688378.SH,688378,奥来德,专用机械
4231,688379.SH,688379,华光新材,小金属
4232,688383.SH,688383,新益昌,专用机械
4233,688386.SH,688386,泛亚微透,化工原料
4234,688388.SH,688388,嘉元科技,铜
4235,688389.SH,688389,普门科技,医疗保健
4236,688390.SH,688390,固德威,电气设备
4237,688393.SH,688393,安必平,医疗保健
4238,688395.SH,688395,正弦电气,电气设备
4239,688396.SH,688396,华润微,半导体
4240,688398.SH,688398,赛特新材,矿物制品
4241,688399.SH,688399,硕世生物,医疗保健
4242,688408.SH,688408,中信博,电气设备
